,albedo,normal,depth,mask,face,light
911,../data/celeba/synthesized_data/train/10_728_albedo.png,../data/celeba/synthesized_data/train/10_728_normal.png,None,None,../data/celeba/synthesized_data/train/10_728_face.png,../data/celeba/synthesized_data/train/10_728_light.txt
912,../data/celeba/synthesized_data/train/10_729_albedo.png,../data/celeba/synthesized_data/train/10_729_normal.png,None,None,../data/celeba/synthesized_data/train/10_729_face.png,../data/celeba/synthesized_data/train/10_729_light.txt
913,../data/celeba/synthesized_data/train/10_72_albedo.png,../data/celeba/synthesized_data/train/10_72_normal.png,None,None,../data/celeba/synthesized_data/train/10_72_face.png,../data/celeba/synthesized_data/train/10_72_light.txt
914,../data/celeba/synthesized_data/train/10_730_albedo.png,../data/celeba/synthesized_data/train/10_730_normal.png,None,None,../data/celeba/synthesized_data/train/10_730_face.png,../data/celeba/synthesized_data/train/10_730_light.txt
915,../data/celeba/synthesized_data/train/10_731_albedo.png,../data/celeba/synthesized_data/train/10_731_normal.png,None,None,../data/celeba/synthesized_data/train/10_731_face.png,../data/celeba/synthesized_data/train/10_731_light.txt
916,../data/celeba/synthesized_data/train/10_732_albedo.png,../data/celeba/synthesized_data/train/10_732_normal.png,None,None,../data/celeba/synthesized_data/train/10_732_face.png,../data/celeba/synthesized_data/train/10_732_light.txt
917,../data/celeba/synthesized_data/train/10_733_albedo.png,../data/celeba/synthesized_data/train/10_733_normal.png,None,None,../data/celeba/synthesized_data/train/10_733_face.png,../data/celeba/synthesized_data/train/10_733_light.txt
918,../data/celeba/synthesized_data/train/10_734_albedo.png,../data/celeba/synthesized_data/train/10_734_normal.png,None,None,../data/celeba/synthesized_data/train/10_734_face.png,../data/celeba/synthesized_data/train/10_734_light.txt
919,../data/celeba/synthesized_data/train/10_735_albedo.png,../data/celeba/synthesized_data/train/10_735_normal.png,None,None,../data/celeba/synthesized_data/train/10_735_face.png,../data/celeba/synthesized_data/train/10_735_light.txt
920,../data/celeba/synthesized_data/train/10_736_albedo.png,../data/celeba/synthesized_data/train/10_736_normal.png,None,None,../data/celeba/synthesized_data/train/10_736_face.png,../data/celeba/synthesized_data/train/10_736_light.txt
921,../data/celeba/synthesized_data/train/10_737_albedo.png,../data/celeba/synthesized_data/train/10_737_normal.png,None,None,../data/celeba/synthesized_data/train/10_737_face.png,../data/celeba/synthesized_data/train/10_737_light.txt
922,../data/celeba/synthesized_data/train/10_738_albedo.png,../data/celeba/synthesized_data/train/10_738_normal.png,None,None,../data/celeba/synthesized_data/train/10_738_face.png,../data/celeba/synthesized_data/train/10_738_light.txt
923,../data/celeba/synthesized_data/train/10_739_albedo.png,../data/celeba/synthesized_data/train/10_739_normal.png,None,None,../data/celeba/synthesized_data/train/10_739_face.png,../data/celeba/synthesized_data/train/10_739_light.txt
924,../data/celeba/synthesized_data/train/10_73_albedo.png,../data/celeba/synthesized_data/train/10_73_normal.png,None,None,../data/celeba/synthesized_data/train/10_73_face.png,../data/celeba/synthesized_data/train/10_73_light.txt
925,../data/celeba/synthesized_data/train/10_740_albedo.png,../data/celeba/synthesized_data/train/10_740_normal.png,None,None,../data/celeba/synthesized_data/train/10_740_face.png,../data/celeba/synthesized_data/train/10_740_light.txt
926,../data/celeba/synthesized_data/train/10_741_albedo.png,../data/celeba/synthesized_data/train/10_741_normal.png,None,None,../data/celeba/synthesized_data/train/10_741_face.png,../data/celeba/synthesized_data/train/10_741_light.txt
927,../data/celeba/synthesized_data/train/10_742_albedo.png,../data/celeba/synthesized_data/train/10_742_normal.png,None,None,../data/celeba/synthesized_data/train/10_742_face.png,../data/celeba/synthesized_data/train/10_742_light.txt
928,../data/celeba/synthesized_data/train/10_743_albedo.png,../data/celeba/synthesized_data/train/10_743_normal.png,None,None,../data/celeba/synthesized_data/train/10_743_face.png,../data/celeba/synthesized_data/train/10_743_light.txt
929,../data/celeba/synthesized_data/train/10_744_albedo.png,../data/celeba/synthesized_data/train/10_744_normal.png,None,None,../data/celeba/synthesized_data/train/10_744_face.png,../data/celeba/synthesized_data/train/10_744_light.txt
930,../data/celeba/synthesized_data/train/10_745_albedo.png,../data/celeba/synthesized_data/train/10_745_normal.png,None,None,../data/celeba/synthesized_data/train/10_745_face.png,../data/celeba/synthesized_data/train/10_745_light.txt
931,../data/celeba/synthesized_data/train/10_746_albedo.png,../data/celeba/synthesized_data/train/10_746_normal.png,None,None,../data/celeba/synthesized_data/train/10_746_face.png,../data/celeba/synthesized_data/train/10_746_light.txt
932,../data/celeba/synthesized_data/train/10_747_albedo.png,../data/celeba/synthesized_data/train/10_747_normal.png,None,None,../data/celeba/synthesized_data/train/10_747_face.png,../data/celeba/synthesized_data/train/10_747_light.txt
933,../data/celeba/synthesized_data/train/10_748_albedo.png,../data/celeba/synthesized_data/train/10_748_normal.png,None,None,../data/celeba/synthesized_data/train/10_748_face.png,../data/celeba/synthesized_data/train/10_748_light.txt
934,../data/celeba/synthesized_data/train/10_749_albedo.png,../data/celeba/synthesized_data/train/10_749_normal.png,None,None,../data/celeba/synthesized_data/train/10_749_face.png,../data/celeba/synthesized_data/train/10_749_light.txt
935,../data/celeba/synthesized_data/train/10_74_albedo.png,../data/celeba/synthesized_data/train/10_74_normal.png,None,None,../data/celeba/synthesized_data/train/10_74_face.png,../data/celeba/synthesized_data/train/10_74_light.txt
936,../data/celeba/synthesized_data/train/10_750_albedo.png,../data/celeba/synthesized_data/train/10_750_normal.png,None,None,../data/celeba/synthesized_data/train/10_750_face.png,../data/celeba/synthesized_data/train/10_750_light.txt
937,../data/celeba/synthesized_data/train/10_751_albedo.png,../data/celeba/synthesized_data/train/10_751_normal.png,None,None,../data/celeba/synthesized_data/train/10_751_face.png,../data/celeba/synthesized_data/train/10_751_light.txt
938,../data/celeba/synthesized_data/train/10_752_albedo.png,../data/celeba/synthesized_data/train/10_752_normal.png,None,None,../data/celeba/synthesized_data/train/10_752_face.png,../data/celeba/synthesized_data/train/10_752_light.txt
939,../data/celeba/synthesized_data/train/10_753_albedo.png,../data/celeba/synthesized_data/train/10_753_normal.png,None,None,../data/celeba/synthesized_data/train/10_753_face.png,../data/celeba/synthesized_data/train/10_753_light.txt
940,../data/celeba/synthesized_data/train/10_754_albedo.png,../data/celeba/synthesized_data/train/10_754_normal.png,None,None,../data/celeba/synthesized_data/train/10_754_face.png,../data/celeba/synthesized_data/train/10_754_light.txt
941,../data/celeba/synthesized_data/train/10_755_albedo.png,../data/celeba/synthesized_data/train/10_755_normal.png,None,None,../data/celeba/synthesized_data/train/10_755_face.png,../data/celeba/synthesized_data/train/10_755_light.txt
942,../data/celeba/synthesized_data/train/10_756_albedo.png,../data/celeba/synthesized_data/train/10_756_normal.png,None,None,../data/celeba/synthesized_data/train/10_756_face.png,../data/celeba/synthesized_data/train/10_756_light.txt
943,../data/celeba/synthesized_data/train/10_757_albedo.png,../data/celeba/synthesized_data/train/10_757_normal.png,None,None,../data/celeba/synthesized_data/train/10_757_face.png,../data/celeba/synthesized_data/train/10_757_light.txt
944,../data/celeba/synthesized_data/train/10_758_albedo.png,../data/celeba/synthesized_data/train/10_758_normal.png,None,None,../data/celeba/synthesized_data/train/10_758_face.png,../data/celeba/synthesized_data/train/10_758_light.txt
945,../data/celeba/synthesized_data/train/10_759_albedo.png,../data/celeba/synthesized_data/train/10_759_normal.png,None,None,../data/celeba/synthesized_data/train/10_759_face.png,../data/celeba/synthesized_data/train/10_759_light.txt
946,../data/celeba/synthesized_data/train/10_75_albedo.png,../data/celeba/synthesized_data/train/10_75_normal.png,None,None,../data/celeba/synthesized_data/train/10_75_face.png,../data/celeba/synthesized_data/train/10_75_light.txt
947,../data/celeba/synthesized_data/train/10_760_albedo.png,../data/celeba/synthesized_data/train/10_760_normal.png,None,None,../data/celeba/synthesized_data/train/10_760_face.png,../data/celeba/synthesized_data/train/10_760_light.txt
948,../data/celeba/synthesized_data/train/10_761_albedo.png,../data/celeba/synthesized_data/train/10_761_normal.png,None,None,../data/celeba/synthesized_data/train/10_761_face.png,../data/celeba/synthesized_data/train/10_761_light.txt
949,../data/celeba/synthesized_data/train/10_762_albedo.png,../data/celeba/synthesized_data/train/10_762_normal.png,None,None,../data/celeba/synthesized_data/train/10_762_face.png,../data/celeba/synthesized_data/train/10_762_light.txt
950,../data/celeba/synthesized_data/train/10_763_albedo.png,../data/celeba/synthesized_data/train/10_763_normal.png,None,None,../data/celeba/synthesized_data/train/10_763_face.png,../data/celeba/synthesized_data/train/10_763_light.txt
951,../data/celeba/synthesized_data/train/10_764_albedo.png,../data/celeba/synthesized_data/train/10_764_normal.png,None,None,../data/celeba/synthesized_data/train/10_764_face.png,../data/celeba/synthesized_data/train/10_764_light.txt
952,../data/celeba/synthesized_data/train/10_765_albedo.png,../data/celeba/synthesized_data/train/10_765_normal.png,None,None,../data/celeba/synthesized_data/train/10_765_face.png,../data/celeba/synthesized_data/train/10_765_light.txt
953,../data/celeba/synthesized_data/train/10_766_albedo.png,../data/celeba/synthesized_data/train/10_766_normal.png,None,None,../data/celeba/synthesized_data/train/10_766_face.png,../data/celeba/synthesized_data/train/10_766_light.txt
954,../data/celeba/synthesized_data/train/10_767_albedo.png,../data/celeba/synthesized_data/train/10_767_normal.png,None,None,../data/celeba/synthesized_data/train/10_767_face.png,../data/celeba/synthesized_data/train/10_767_light.txt
955,../data/celeba/synthesized_data/train/10_768_albedo.png,../data/celeba/synthesized_data/train/10_768_normal.png,None,None,../data/celeba/synthesized_data/train/10_768_face.png,../data/celeba/synthesized_data/train/10_768_light.txt
956,../data/celeba/synthesized_data/train/10_769_albedo.png,../data/celeba/synthesized_data/train/10_769_normal.png,None,None,../data/celeba/synthesized_data/train/10_769_face.png,../data/celeba/synthesized_data/train/10_769_light.txt
957,../data/celeba/synthesized_data/train/10_76_albedo.png,../data/celeba/synthesized_data/train/10_76_normal.png,None,None,../data/celeba/synthesized_data/train/10_76_face.png,../data/celeba/synthesized_data/train/10_76_light.txt
958,../data/celeba/synthesized_data/train/10_770_albedo.png,../data/celeba/synthesized_data/train/10_770_normal.png,None,None,../data/celeba/synthesized_data/train/10_770_face.png,../data/celeba/synthesized_data/train/10_770_light.txt
959,../data/celeba/synthesized_data/train/10_771_albedo.png,../data/celeba/synthesized_data/train/10_771_normal.png,None,None,../data/celeba/synthesized_data/train/10_771_face.png,../data/celeba/synthesized_data/train/10_771_light.txt
960,../data/celeba/synthesized_data/train/10_772_albedo.png,../data/celeba/synthesized_data/train/10_772_normal.png,None,None,../data/celeba/synthesized_data/train/10_772_face.png,../data/celeba/synthesized_data/train/10_772_light.txt
961,../data/celeba/synthesized_data/train/10_773_albedo.png,../data/celeba/synthesized_data/train/10_773_normal.png,None,None,../data/celeba/synthesized_data/train/10_773_face.png,../data/celeba/synthesized_data/train/10_773_light.txt
962,../data/celeba/synthesized_data/train/10_774_albedo.png,../data/celeba/synthesized_data/train/10_774_normal.png,None,None,../data/celeba/synthesized_data/train/10_774_face.png,../data/celeba/synthesized_data/train/10_774_light.txt
963,../data/celeba/synthesized_data/train/10_775_albedo.png,../data/celeba/synthesized_data/train/10_775_normal.png,None,None,../data/celeba/synthesized_data/train/10_775_face.png,../data/celeba/synthesized_data/train/10_775_light.txt
964,../data/celeba/synthesized_data/train/10_776_albedo.png,../data/celeba/synthesized_data/train/10_776_normal.png,None,None,../data/celeba/synthesized_data/train/10_776_face.png,../data/celeba/synthesized_data/train/10_776_light.txt
965,../data/celeba/synthesized_data/train/10_777_albedo.png,../data/celeba/synthesized_data/train/10_777_normal.png,None,None,../data/celeba/synthesized_data/train/10_777_face.png,../data/celeba/synthesized_data/train/10_777_light.txt
966,../data/celeba/synthesized_data/train/10_778_albedo.png,../data/celeba/synthesized_data/train/10_778_normal.png,None,None,../data/celeba/synthesized_data/train/10_778_face.png,../data/celeba/synthesized_data/train/10_778_light.txt
967,../data/celeba/synthesized_data/train/10_779_albedo.png,../data/celeba/synthesized_data/train/10_779_normal.png,None,None,../data/celeba/synthesized_data/train/10_779_face.png,../data/celeba/synthesized_data/train/10_779_light.txt
968,../data/celeba/synthesized_data/train/10_77_albedo.png,../data/celeba/synthesized_data/train/10_77_normal.png,None,None,../data/celeba/synthesized_data/train/10_77_face.png,../data/celeba/synthesized_data/train/10_77_light.txt
969,../data/celeba/synthesized_data/train/10_780_albedo.png,../data/celeba/synthesized_data/train/10_780_normal.png,None,None,../data/celeba/synthesized_data/train/10_780_face.png,../data/celeba/synthesized_data/train/10_780_light.txt
970,../data/celeba/synthesized_data/train/10_781_albedo.png,../data/celeba/synthesized_data/train/10_781_normal.png,None,None,../data/celeba/synthesized_data/train/10_781_face.png,../data/celeba/synthesized_data/train/10_781_light.txt
971,../data/celeba/synthesized_data/train/10_782_albedo.png,../data/celeba/synthesized_data/train/10_782_normal.png,None,None,../data/celeba/synthesized_data/train/10_782_face.png,../data/celeba/synthesized_data/train/10_782_light.txt
972,../data/celeba/synthesized_data/train/10_783_albedo.png,../data/celeba/synthesized_data/train/10_783_normal.png,None,None,../data/celeba/synthesized_data/train/10_783_face.png,../data/celeba/synthesized_data/train/10_783_light.txt
973,../data/celeba/synthesized_data/train/10_784_albedo.png,../data/celeba/synthesized_data/train/10_784_normal.png,None,None,../data/celeba/synthesized_data/train/10_784_face.png,../data/celeba/synthesized_data/train/10_784_light.txt
974,../data/celeba/synthesized_data/train/10_785_albedo.png,../data/celeba/synthesized_data/train/10_785_normal.png,None,None,../data/celeba/synthesized_data/train/10_785_face.png,../data/celeba/synthesized_data/train/10_785_light.txt
975,../data/celeba/synthesized_data/train/10_786_albedo.png,../data/celeba/synthesized_data/train/10_786_normal.png,None,None,../data/celeba/synthesized_data/train/10_786_face.png,../data/celeba/synthesized_data/train/10_786_light.txt
976,../data/celeba/synthesized_data/train/10_787_albedo.png,../data/celeba/synthesized_data/train/10_787_normal.png,None,None,../data/celeba/synthesized_data/train/10_787_face.png,../data/celeba/synthesized_data/train/10_787_light.txt
977,../data/celeba/synthesized_data/train/10_788_albedo.png,../data/celeba/synthesized_data/train/10_788_normal.png,None,None,../data/celeba/synthesized_data/train/10_788_face.png,../data/celeba/synthesized_data/train/10_788_light.txt
978,../data/celeba/synthesized_data/train/10_789_albedo.png,../data/celeba/synthesized_data/train/10_789_normal.png,None,None,../data/celeba/synthesized_data/train/10_789_face.png,../data/celeba/synthesized_data/train/10_789_light.txt
979,../data/celeba/synthesized_data/train/10_78_albedo.png,../data/celeba/synthesized_data/train/10_78_normal.png,None,None,../data/celeba/synthesized_data/train/10_78_face.png,../data/celeba/synthesized_data/train/10_78_light.txt
980,../data/celeba/synthesized_data/train/10_790_albedo.png,../data/celeba/synthesized_data/train/10_790_normal.png,None,None,../data/celeba/synthesized_data/train/10_790_face.png,../data/celeba/synthesized_data/train/10_790_light.txt
981,../data/celeba/synthesized_data/train/10_791_albedo.png,../data/celeba/synthesized_data/train/10_791_normal.png,None,None,../data/celeba/synthesized_data/train/10_791_face.png,../data/celeba/synthesized_data/train/10_791_light.txt
982,../data/celeba/synthesized_data/train/10_792_albedo.png,../data/celeba/synthesized_data/train/10_792_normal.png,None,None,../data/celeba/synthesized_data/train/10_792_face.png,../data/celeba/synthesized_data/train/10_792_light.txt
983,../data/celeba/synthesized_data/train/10_793_albedo.png,../data/celeba/synthesized_data/train/10_793_normal.png,None,None,../data/celeba/synthesized_data/train/10_793_face.png,../data/celeba/synthesized_data/train/10_793_light.txt
984,../data/celeba/synthesized_data/train/10_794_albedo.png,../data/celeba/synthesized_data/train/10_794_normal.png,None,None,../data/celeba/synthesized_data/train/10_794_face.png,../data/celeba/synthesized_data/train/10_794_light.txt
985,../data/celeba/synthesized_data/train/10_795_albedo.png,../data/celeba/synthesized_data/train/10_795_normal.png,None,None,../data/celeba/synthesized_data/train/10_795_face.png,../data/celeba/synthesized_data/train/10_795_light.txt
986,../data/celeba/synthesized_data/train/10_796_albedo.png,../data/celeba/synthesized_data/train/10_796_normal.png,None,None,../data/celeba/synthesized_data/train/10_796_face.png,../data/celeba/synthesized_data/train/10_796_light.txt
987,../data/celeba/synthesized_data/train/10_797_albedo.png,../data/celeba/synthesized_data/train/10_797_normal.png,None,None,../data/celeba/synthesized_data/train/10_797_face.png,../data/celeba/synthesized_data/train/10_797_light.txt
988,../data/celeba/synthesized_data/train/10_798_albedo.png,../data/celeba/synthesized_data/train/10_798_normal.png,None,None,../data/celeba/synthesized_data/train/10_798_face.png,../data/celeba/synthesized_data/train/10_798_light.txt
989,../data/celeba/synthesized_data/train/10_799_albedo.png,../data/celeba/synthesized_data/train/10_799_normal.png,None,None,../data/celeba/synthesized_data/train/10_799_face.png,../data/celeba/synthesized_data/train/10_799_light.txt
990,../data/celeba/synthesized_data/train/10_79_albedo.png,../data/celeba/synthesized_data/train/10_79_normal.png,None,None,../data/celeba/synthesized_data/train/10_79_face.png,../data/celeba/synthesized_data/train/10_79_light.txt
991,../data/celeba/synthesized_data/train/10_7_albedo.png,../data/celeba/synthesized_data/train/10_7_normal.png,None,None,../data/celeba/synthesized_data/train/10_7_face.png,../data/celeba/synthesized_data/train/10_7_light.txt
992,../data/celeba/synthesized_data/train/10_800_albedo.png,../data/celeba/synthesized_data/train/10_800_normal.png,None,None,../data/celeba/synthesized_data/train/10_800_face.png,../data/celeba/synthesized_data/train/10_800_light.txt
993,../data/celeba/synthesized_data/train/10_801_albedo.png,../data/celeba/synthesized_data/train/10_801_normal.png,None,None,../data/celeba/synthesized_data/train/10_801_face.png,../data/celeba/synthesized_data/train/10_801_light.txt
994,../data/celeba/synthesized_data/train/10_802_albedo.png,../data/celeba/synthesized_data/train/10_802_normal.png,None,None,../data/celeba/synthesized_data/train/10_802_face.png,../data/celeba/synthesized_data/train/10_802_light.txt
995,../data/celeba/synthesized_data/train/10_803_albedo.png,../data/celeba/synthesized_data/train/10_803_normal.png,None,None,../data/celeba/synthesized_data/train/10_803_face.png,../data/celeba/synthesized_data/train/10_803_light.txt
996,../data/celeba/synthesized_data/train/10_804_albedo.png,../data/celeba/synthesized_data/train/10_804_normal.png,None,None,../data/celeba/synthesized_data/train/10_804_face.png,../data/celeba/synthesized_data/train/10_804_light.txt
997,../data/celeba/synthesized_data/train/10_805_albedo.png,../data/celeba/synthesized_data/train/10_805_normal.png,None,None,../data/celeba/synthesized_data/train/10_805_face.png,../data/celeba/synthesized_data/train/10_805_light.txt
998,../data/celeba/synthesized_data/train/10_806_albedo.png,../data/celeba/synthesized_data/train/10_806_normal.png,None,None,../data/celeba/synthesized_data/train/10_806_face.png,../data/celeba/synthesized_data/train/10_806_light.txt
999,../data/celeba/synthesized_data/train/10_807_albedo.png,../data/celeba/synthesized_data/train/10_807_normal.png,None,None,../data/celeba/synthesized_data/train/10_807_face.png,../data/celeba/synthesized_data/train/10_807_light.txt
1000,../data/celeba/synthesized_data/train/10_808_albedo.png,../data/celeba/synthesized_data/train/10_808_normal.png,None,None,../data/celeba/synthesized_data/train/10_808_face.png,../data/celeba/synthesized_data/train/10_808_light.txt
1001,../data/celeba/synthesized_data/train/10_809_albedo.png,../data/celeba/synthesized_data/train/10_809_normal.png,None,None,../data/celeba/synthesized_data/train/10_809_face.png,../data/celeba/synthesized_data/train/10_809_light.txt
1002,../data/celeba/synthesized_data/train/10_80_albedo.png,../data/celeba/synthesized_data/train/10_80_normal.png,None,None,../data/celeba/synthesized_data/train/10_80_face.png,../data/celeba/synthesized_data/train/10_80_light.txt
1003,../data/celeba/synthesized_data/train/10_810_albedo.png,../data/celeba/synthesized_data/train/10_810_normal.png,None,None,../data/celeba/synthesized_data/train/10_810_face.png,../data/celeba/synthesized_data/train/10_810_light.txt
1004,../data/celeba/synthesized_data/train/10_811_albedo.png,../data/celeba/synthesized_data/train/10_811_normal.png,None,None,../data/celeba/synthesized_data/train/10_811_face.png,../data/celeba/synthesized_data/train/10_811_light.txt
1005,../data/celeba/synthesized_data/train/10_812_albedo.png,../data/celeba/synthesized_data/train/10_812_normal.png,None,None,../data/celeba/synthesized_data/train/10_812_face.png,../data/celeba/synthesized_data/train/10_812_light.txt
1006,../data/celeba/synthesized_data/train/10_813_albedo.png,../data/celeba/synthesized_data/train/10_813_normal.png,None,None,../data/celeba/synthesized_data/train/10_813_face.png,../data/celeba/synthesized_data/train/10_813_light.txt
1007,../data/celeba/synthesized_data/train/10_814_albedo.png,../data/celeba/synthesized_data/train/10_814_normal.png,None,None,../data/celeba/synthesized_data/train/10_814_face.png,../data/celeba/synthesized_data/train/10_814_light.txt
1008,../data/celeba/synthesized_data/train/10_815_albedo.png,../data/celeba/synthesized_data/train/10_815_normal.png,None,None,../data/celeba/synthesized_data/train/10_815_face.png,../data/celeba/synthesized_data/train/10_815_light.txt
1009,../data/celeba/synthesized_data/train/10_816_albedo.png,../data/celeba/synthesized_data/train/10_816_normal.png,None,None,../data/celeba/synthesized_data/train/10_816_face.png,../data/celeba/synthesized_data/train/10_816_light.txt
1010,../data/celeba/synthesized_data/train/10_817_albedo.png,../data/celeba/synthesized_data/train/10_817_normal.png,None,None,../data/celeba/synthesized_data/train/10_817_face.png,../data/celeba/synthesized_data/train/10_817_light.txt
1011,../data/celeba/synthesized_data/train/10_818_albedo.png,../data/celeba/synthesized_data/train/10_818_normal.png,None,None,../data/celeba/synthesized_data/train/10_818_face.png,../data/celeba/synthesized_data/train/10_818_light.txt
1012,../data/celeba/synthesized_data/train/10_819_albedo.png,../data/celeba/synthesized_data/train/10_819_normal.png,None,None,../data/celeba/synthesized_data/train/10_819_face.png,../data/celeba/synthesized_data/train/10_819_light.txt
1013,../data/celeba/synthesized_data/train/10_81_albedo.png,../data/celeba/synthesized_data/train/10_81_normal.png,None,None,../data/celeba/synthesized_data/train/10_81_face.png,../data/celeba/synthesized_data/train/10_81_light.txt
1014,../data/celeba/synthesized_data/train/10_820_albedo.png,../data/celeba/synthesized_data/train/10_820_normal.png,None,None,../data/celeba/synthesized_data/train/10_820_face.png,../data/celeba/synthesized_data/train/10_820_light.txt
1015,../data/celeba/synthesized_data/train/10_821_albedo.png,../data/celeba/synthesized_data/train/10_821_normal.png,None,None,../data/celeba/synthesized_data/train/10_821_face.png,../data/celeba/synthesized_data/train/10_821_light.txt
1016,../data/celeba/synthesized_data/train/10_822_albedo.png,../data/celeba/synthesized_data/train/10_822_normal.png,None,None,../data/celeba/synthesized_data/train/10_822_face.png,../data/celeba/synthesized_data/train/10_822_light.txt
1017,../data/celeba/synthesized_data/train/10_823_albedo.png,../data/celeba/synthesized_data/train/10_823_normal.png,None,None,../data/celeba/synthesized_data/train/10_823_face.png,../data/celeba/synthesized_data/train/10_823_light.txt
1018,../data/celeba/synthesized_data/train/10_824_albedo.png,../data/celeba/synthesized_data/train/10_824_normal.png,None,None,../data/celeba/synthesized_data/train/10_824_face.png,../data/celeba/synthesized_data/train/10_824_light.txt
1019,../data/celeba/synthesized_data/train/10_825_albedo.png,../data/celeba/synthesized_data/train/10_825_normal.png,None,None,../data/celeba/synthesized_data/train/10_825_face.png,../data/celeba/synthesized_data/train/10_825_light.txt
1020,../data/celeba/synthesized_data/train/10_826_albedo.png,../data/celeba/synthesized_data/train/10_826_normal.png,None,None,../data/celeba/synthesized_data/train/10_826_face.png,../data/celeba/synthesized_data/train/10_826_light.txt
1021,../data/celeba/synthesized_data/train/10_827_albedo.png,../data/celeba/synthesized_data/train/10_827_normal.png,None,None,../data/celeba/synthesized_data/train/10_827_face.png,../data/celeba/synthesized_data/train/10_827_light.txt
1022,../data/celeba/synthesized_data/train/10_828_albedo.png,../data/celeba/synthesized_data/train/10_828_normal.png,None,None,../data/celeba/synthesized_data/train/10_828_face.png,../data/celeba/synthesized_data/train/10_828_light.txt
1023,../data/celeba/synthesized_data/train/10_829_albedo.png,../data/celeba/synthesized_data/train/10_829_normal.png,None,None,../data/celeba/synthesized_data/train/10_829_face.png,../data/celeba/synthesized_data/train/10_829_light.txt
1024,../data/celeba/synthesized_data/train/10_82_albedo.png,../data/celeba/synthesized_data/train/10_82_normal.png,None,None,../data/celeba/synthesized_data/train/10_82_face.png,../data/celeba/synthesized_data/train/10_82_light.txt
1025,../data/celeba/synthesized_data/train/10_830_albedo.png,../data/celeba/synthesized_data/train/10_830_normal.png,None,None,../data/celeba/synthesized_data/train/10_830_face.png,../data/celeba/synthesized_data/train/10_830_light.txt
1026,../data/celeba/synthesized_data/train/10_831_albedo.png,../data/celeba/synthesized_data/train/10_831_normal.png,None,None,../data/celeba/synthesized_data/train/10_831_face.png,../data/celeba/synthesized_data/train/10_831_light.txt
1027,../data/celeba/synthesized_data/train/10_832_albedo.png,../data/celeba/synthesized_data/train/10_832_normal.png,None,None,../data/celeba/synthesized_data/train/10_832_face.png,../data/celeba/synthesized_data/train/10_832_light.txt
1028,../data/celeba/synthesized_data/train/10_833_albedo.png,../data/celeba/synthesized_data/train/10_833_normal.png,None,None,../data/celeba/synthesized_data/train/10_833_face.png,../data/celeba/synthesized_data/train/10_833_light.txt
1029,../data/celeba/synthesized_data/train/10_834_albedo.png,../data/celeba/synthesized_data/train/10_834_normal.png,None,None,../data/celeba/synthesized_data/train/10_834_face.png,../data/celeba/synthesized_data/train/10_834_light.txt
1030,../data/celeba/synthesized_data/train/10_835_albedo.png,../data/celeba/synthesized_data/train/10_835_normal.png,None,None,../data/celeba/synthesized_data/train/10_835_face.png,../data/celeba/synthesized_data/train/10_835_light.txt
1031,../data/celeba/synthesized_data/train/10_836_albedo.png,../data/celeba/synthesized_data/train/10_836_normal.png,None,None,../data/celeba/synthesized_data/train/10_836_face.png,../data/celeba/synthesized_data/train/10_836_light.txt
1032,../data/celeba/synthesized_data/train/10_837_albedo.png,../data/celeba/synthesized_data/train/10_837_normal.png,None,None,../data/celeba/synthesized_data/train/10_837_face.png,../data/celeba/synthesized_data/train/10_837_light.txt
1033,../data/celeba/synthesized_data/train/10_838_albedo.png,../data/celeba/synthesized_data/train/10_838_normal.png,None,None,../data/celeba/synthesized_data/train/10_838_face.png,../data/celeba/synthesized_data/train/10_838_light.txt
1034,../data/celeba/synthesized_data/train/10_839_albedo.png,../data/celeba/synthesized_data/train/10_839_normal.png,None,None,../data/celeba/synthesized_data/train/10_839_face.png,../data/celeba/synthesized_data/train/10_839_light.txt
1035,../data/celeba/synthesized_data/train/10_83_albedo.png,../data/celeba/synthesized_data/train/10_83_normal.png,None,None,../data/celeba/synthesized_data/train/10_83_face.png,../data/celeba/synthesized_data/train/10_83_light.txt
1036,../data/celeba/synthesized_data/train/10_840_albedo.png,../data/celeba/synthesized_data/train/10_840_normal.png,None,None,../data/celeba/synthesized_data/train/10_840_face.png,../data/celeba/synthesized_data/train/10_840_light.txt
1037,../data/celeba/synthesized_data/train/10_841_albedo.png,../data/celeba/synthesized_data/train/10_841_normal.png,None,None,../data/celeba/synthesized_data/train/10_841_face.png,../data/celeba/synthesized_data/train/10_841_light.txt
1038,../data/celeba/synthesized_data/train/10_842_albedo.png,../data/celeba/synthesized_data/train/10_842_normal.png,None,None,../data/celeba/synthesized_data/train/10_842_face.png,../data/celeba/synthesized_data/train/10_842_light.txt
1039,../data/celeba/synthesized_data/train/10_843_albedo.png,../data/celeba/synthesized_data/train/10_843_normal.png,None,None,../data/celeba/synthesized_data/train/10_843_face.png,../data/celeba/synthesized_data/train/10_843_light.txt
1040,../data/celeba/synthesized_data/train/10_844_albedo.png,../data/celeba/synthesized_data/train/10_844_normal.png,None,None,../data/celeba/synthesized_data/train/10_844_face.png,../data/celeba/synthesized_data/train/10_844_light.txt
1041,../data/celeba/synthesized_data/train/10_845_albedo.png,../data/celeba/synthesized_data/train/10_845_normal.png,None,None,../data/celeba/synthesized_data/train/10_845_face.png,../data/celeba/synthesized_data/train/10_845_light.txt
